Effective Date;Rate Type;Rate (%)
10/15/1999;SOFR;5.12
10/14/1999;SOFR;5.11
10/13/1999;SOFR;5.18
10/12/1999;SOFR;5.07
10/08/1999;SOFR;5.16
10/07/1999;SOFR;5.13
10/06/1999;SOFR;5.12
10/05/1999;SOFR;5.19
10/04/1999;SOFR;5.22
10/01/1999;SOFR;5.28
09/30/1999;SOFR;5.3
09/29/1999;SOFR;5.26
09/28/1999;SOFR;5.18
09/27/1999;SOFR;5.1
09/24/1999;SOFR;5.16
09/23/1999;SOFR;5.07
09/22/1999;SOFR;5.04
09/21/1999;SOFR;5.15
09/20/1999;SOFR;5.05
09/17/1999;SOFR;5.1
09/16/1999;SOFR;5.24
09/15/1999;SOFR;5.18
09/14/1999;SOFR;5.19
09/13/1999;SOFR;5.12
09/10/1999;SOFR;5.2
09/09/1999;SOFR;5.25
09/08/1999;SOFR;5.25
09/07/1999;SOFR;5.15
09/03/1999;SOFR;5.24
09/02/1999;SOFR;5.33
09/01/1999;SOFR;5.43
08/31/1999;SOFR;5.24
08/30/1999;SOFR;5.14
08/27/1999;SOFR;5.12
08/26/1999;SOFR;5.07
08/25/1999;SOFR;5.01
08/24/1999;SOFR;4.98
08/23/1999;SOFR;4.82
08/20/1999;SOFR;4.85
08/19/1999;SOFR;4.85
08/18/1999;SOFR;4.92
08/17/1999;SOFR;5.16
08/16/1999;SOFR;4.93
08/13/1999;SOFR;4.98
08/12/1999;SOFR;4.93
08/11/1999;SOFR;4.89
08/10/1999;SOFR;5
08/09/1999;SOFR;4.9
08/06/1999;SOFR;4.94
08/05/1999;SOFR;4.89
08/04/1999;SOFR;4.97
08/03/1999;SOFR;5.12
08/02/1999;SOFR;5.05
07/30/1999;SOFR;5.01
07/29/1999;SOFR;4.96
07/28/1999;SOFR;4.95
07/27/1999;SOFR;5.03
07/26/1999;SOFR;4.94
07/23/1999;SOFR;4.93
07/22/1999;SOFR;4.86
07/21/1999;SOFR;4.87
07/20/1999;SOFR;4.92
07/19/1999;SOFR;4.89
07/16/1999;SOFR;5.03
07/15/1999;SOFR;4.96
07/14/1999;SOFR;4.87
07/13/1999;SOFR;4.93
07/12/1999;SOFR;4.83
07/09/1999;SOFR;4.81
07/08/1999;SOFR;4.77
07/07/1999;SOFR;4.85
07/06/1999;SOFR;4.84
07/02/1999;SOFR;5.03
07/01/1999;SOFR;4.85
06/30/1999;SOFR;4.81
06/29/1999;SOFR;4.98
06/28/1999;SOFR;4.73
06/25/1999;SOFR;4.54
06/24/1999;SOFR;4.5
06/23/1999;SOFR;4.55
06/22/1999;SOFR;4.59
06/21/1999;SOFR;4.44
06/18/1999;SOFR;4.48
06/17/1999;SOFR;4.53
06/16/1999;SOFR;4.8
06/15/1999;SOFR;4.81
06/14/1999;SOFR;4.66
06/11/1999;SOFR;4.69
06/10/1999;SOFR;4.6
06/09/1999;SOFR;4.6
06/08/1999;SOFR;4.67
06/07/1999;SOFR;4.6
06/04/1999;SOFR;4.67
06/03/1999;SOFR;4.66
06/02/1999;SOFR;4.96
06/01/1999;SOFR;4.79
05/28/1999;SOFR;4.81
05/27/1999;SOFR;4.72
05/26/1999;SOFR;4.55
05/25/1999;SOFR;4.68
05/24/1999;SOFR;4.51
05/21/1999;SOFR;4.59
05/20/1999;SOFR;4.66
05/19/1999;SOFR;4.78
05/18/1999;SOFR;4.99
05/17/1999;SOFR;4.72
05/14/1999;SOFR;4.72
05/13/1999;SOFR;4.62
05/12/1999;SOFR;4.59
05/11/1999;SOFR;4.68
05/10/1999;SOFR;4.61
05/07/1999;SOFR;4.64
05/06/1999;SOFR;4.7
05/05/1999;SOFR;4.79
05/04/1999;SOFR;4.92
05/03/1999;SOFR;4.87
04/30/1999;SOFR;4.81
04/29/1999;SOFR;4.76
04/28/1999;SOFR;4.75
04/27/1999;SOFR;4.66
04/26/1999;SOFR;4.53
04/23/1999;SOFR;4.56
04/22/1999;SOFR;4.59
04/21/1999;SOFR;4.57
04/20/1999;SOFR;4.66
04/19/1999;SOFR;4.67
04/16/1999;SOFR;4.86
04/15/1999;SOFR;4.74
04/14/1999;SOFR;4.68
04/13/1999;SOFR;4.72
04/12/1999;SOFR;4.67
04/09/1999;SOFR;4.75
04/08/1999;SOFR;4.76
04/07/1999;SOFR;4.76
04/06/1999;SOFR;4.86
04/05/1999;SOFR;5.05
04/01/1999;SOFR;4.92
03/31/1999;SOFR;4.81
03/30/1999;SOFR;4.83
03/29/1999;SOFR;4.8
03/26/1999;SOFR;4.76
03/25/1999;SOFR;4.82
03/24/1999;SOFR;4.7
03/23/1999;SOFR;4.76
03/22/1999;SOFR;4.64
03/19/1999;SOFR;4.7
03/18/1999;SOFR;4.69
03/17/1999;SOFR;4.72
03/16/1999;SOFR;4.94
03/15/1999;SOFR;4.72
03/12/1999;SOFR;4.75
03/11/1999;SOFR;4.83
03/10/1999;SOFR;4.74
03/09/1999;SOFR;4.76
03/08/1999;SOFR;4.66
03/05/1999;SOFR;4.68
03/04/1999;SOFR;4.76
03/03/1999;SOFR;4.8
03/02/1999;SOFR;4.92
03/01/1999;SOFR;4.73
02/26/1999;SOFR;4.67
02/25/1999;SOFR;4.73
02/24/1999;SOFR;4.64
02/23/1999;SOFR;4.71
02/22/1999;SOFR;4.58
02/19/1999;SOFR;4.66
02/18/1999;SOFR;4.67
02/17/1999;SOFR;4.89
02/16/1999;SOFR;4.58
02/12/1999;SOFR;4.64
02/11/1999;SOFR;4.68
02/10/1999;SOFR;4.68
02/09/1999;SOFR;4.77
02/08/1999;SOFR;4.61
02/05/1999;SOFR;4.55
02/04/1999;SOFR;4.52
02/03/1999;SOFR;4.62
02/02/1999;SOFR;4.76
02/01/1999;SOFR;4.72
01/29/1999;SOFR;4.69
01/28/1999;SOFR;4.8
01/27/1999;SOFR;4.81
01/26/1999;SOFR;4.7
01/25/1999;SOFR;4.47
01/22/1999;SOFR;4.48
01/21/1999;SOFR;4.52
01/20/1999;SOFR;4.7
01/19/1999;SOFR;4.77
01/15/1999;SOFR;4.66
01/14/1999;SOFR;4.89
01/13/1999;SOFR;4.92
01/12/1999;SOFR;4.93
01/11/1999;SOFR;4.5
01/08/1999;SOFR;4.49
01/07/1999;SOFR;4.55
01/06/1999;SOFR;4.77
01/05/1999;SOFR;4.94
01/04/1999;SOFR;4.81
12/31/1998;SOFR;4.84
12/30/1998;SOFR;4.97
12/29/1998;SOFR;4.93
12/28/1998;SOFR;4.67
12/24/1998;SOFR;4.67
12/23/1998;SOFR;4.78
12/22/1998;SOFR;4.79
12/21/1998;SOFR;4.7
12/18/1998;SOFR;4.81
12/17/1998;SOFR;4.85
12/16/1998;SOFR;5.28
12/15/1998;SOFR;5.11
12/14/1998;SOFR;4.85
12/11/1998;SOFR;4.69
12/10/1998;SOFR;4.66
12/09/1998;SOFR;4.68
12/08/1998;SOFR;4.7
12/07/1998;SOFR;4.58
12/04/1998;SOFR;4.61
12/03/1998;SOFR;4.62
12/02/1998;SOFR;4.88
12/01/1998;SOFR;5.27
11/30/1998;SOFR;4.82
11/27/1998;SOFR;4.63
11/25/1998;SOFR;4.44
11/24/1998;SOFR;4.51
11/23/1998;SOFR;4.36
11/20/1998;SOFR;4.55
11/19/1998;SOFR;4.74
11/18/1998;SOFR;5.09
11/17/1998;SOFR;5.52
11/16/1998;SOFR;5.09
11/13/1998;SOFR;4.96
11/12/1998;SOFR;4.87
11/10/1998;SOFR;4.92
11/09/1998;SOFR;4.82
11/06/1998;SOFR;4.88
11/05/1998;SOFR;5.11
11/04/1998;SOFR;5.34
11/03/1998;SOFR;5.34
11/02/1998;SOFR;5.39
10/30/1998;SOFR;5.1
10/29/1998;SOFR;4.85
10/28/1998;SOFR;4.72
10/27/1998;SOFR;4.62
10/26/1998;SOFR;4.52
10/23/1998;SOFR;4.51
10/22/1998;SOFR;4.58
10/21/1998;SOFR;4.54
10/20/1998;SOFR;4.84
10/19/1998;SOFR;4.86
10/16/1998;SOFR;5.16
10/15/1998;SOFR;5.01
10/14/1998;SOFR;4.5
10/13/1998;SOFR;4.99
10/09/1998;SOFR;5.09
10/08/1998;SOFR;5.25
10/07/1998;SOFR;5.32
10/06/1998;SOFR;5.28
10/05/1998;SOFR;5.15
10/02/1998;SOFR;5.25
10/01/1998;SOFR;5.43
09/30/1998;SOFR;5.29
09/29/1998;SOFR;5.31
09/28/1998;SOFR;5.21
09/25/1998;SOFR;5.32
09/24/1998;SOFR;5.45
09/23/1998;SOFR;5.41
09/22/1998;SOFR;5.46
09/21/1998;SOFR;5.42
09/18/1998;SOFR;5.45
09/17/1998;SOFR;5.51
09/16/1998;SOFR;5.85
09/15/1998;SOFR;5.64
09/14/1998;SOFR;5.5
09/11/1998;SOFR;5.61
09/10/1998;SOFR;5.71
09/09/1998;SOFR;5.59
09/08/1998;SOFR;5.43
09/04/1998;SOFR;5.5
09/03/1998;SOFR;5.56
09/02/1998;SOFR;5.69
09/01/1998;SOFR;5.79
08/31/1998;SOFR;5.49
08/28/1998;SOFR;5.52
08/27/1998;SOFR;5.58
08/26/1998;SOFR;5.46
08/25/1998;SOFR;5.48
08/24/1998;SOFR;5.42
08/21/1998;SOFR;5.46
08/20/1998;SOFR;5.45
08/19/1998;SOFR;5.52
08/18/1998;SOFR;5.74
08/17/1998;SOFR;5.49
08/14/1998;SOFR;5.5
08/13/1998;SOFR;5.51
08/12/1998;SOFR;5.45
08/11/1998;SOFR;5.5
08/10/1998;SOFR;5.43
08/07/1998;SOFR;5.43
08/06/1998;SOFR;5.43
08/05/1998;SOFR;5.43
08/04/1998;SOFR;5.43
08/03/1998;SOFR;5.62
07/31/1998;SOFR;5.55
07/30/1998;SOFR;5.64
07/29/1998;SOFR;5.59
07/28/1998;SOFR;5.52
07/27/1998;SOFR;5.45
07/24/1998;SOFR;5.49
07/23/1998;SOFR;5.44
07/22/1998;SOFR;5.44
07/21/1998;SOFR;5.47
07/20/1998;SOFR;5.44
07/17/1998;SOFR;5.53
07/16/1998;SOFR;5.59
07/15/1998;SOFR;5.43
07/14/1998;SOFR;5.47
07/13/1998;SOFR;5.41
07/10/1998;SOFR;5.37
07/09/1998;SOFR;5.39
07/08/1998;SOFR;5.44
07/07/1998;SOFR;5.48
07/06/1998;SOFR;5.52
07/02/1998;SOFR;5.79
07/01/1998;SOFR;5.8
06/30/1998;SOFR;5.77
06/29/1998;SOFR;5.52
06/26/1998;SOFR;5.44
06/25/1998;SOFR;5.35
06/24/1998;SOFR;5.37
06/23/1998;SOFR;5.46
06/22/1998;SOFR;5.4
06/19/1998;SOFR;5.47
06/18/1998;SOFR;5.6
06/17/1998;SOFR;5.57
06/16/1998;SOFR;5.66
06/15/1998;SOFR;5.52
06/12/1998;SOFR;5.45
06/11/1998;SOFR;5.38
06/10/1998;SOFR;5.41
06/09/1998;SOFR;5.45
06/08/1998;SOFR;5.41
06/05/1998;SOFR;5.48
06/04/1998;SOFR;5.55
06/03/1998;SOFR;5.54
06/02/1998;SOFR;5.63
06/01/1998;SOFR;5.54
05/29/1998;SOFR;5.51
05/28/1998;SOFR;5.51
05/27/1998;SOFR;5.47
05/26/1998;SOFR;5.35
05/22/1998;SOFR;5.38
05/21/1998;SOFR;5.45
05/20/1998;SOFR;5.48
05/19/1998;SOFR;5.55
05/18/1998;SOFR;5.65
05/15/1998;SOFR;5.51
05/14/1998;SOFR;5.51
05/13/1998;SOFR;5.49
05/12/1998;SOFR;5.41
05/11/1998;SOFR;5.3
05/08/1998;SOFR;5.32
05/07/1998;SOFR;5.4
05/06/1998;SOFR;5.39
05/05/1998;SOFR;5.45
05/04/1998;SOFR;5.39
05/01/1998;SOFR;5.5
04/30/1998;SOFR;5.41
04/29/1998;SOFR;5.43
04/28/1998;SOFR;5.46
04/27/1998;SOFR;5.36
04/24/1998;SOFR;5.38
04/23/1998;SOFR;5.48
04/22/1998;SOFR;5.39
04/21/1998;SOFR;5.46
04/20/1998;SOFR;5.4
04/17/1998;SOFR;5.45
04/16/1998;SOFR;5.71
04/15/1998;SOFR;5.51
04/14/1998;SOFR;5.49
04/13/1998;SOFR;5.5
04/09/1998;SOFR;5.55
04/08/1998;SOFR;5.47
04/07/1998;SOFR;5.49
04/06/1998;SOFR;5.49
04/03/1998;SOFR;5.53
04/02/1998;SOFR;5.62
04/01/1998;SOFR;5.91
03/31/1998;SOFR;5.66
03/30/1998;SOFR;5.46
03/27/1998;SOFR;5.53
03/26/1998;SOFR;5.55
03/25/1998;SOFR;5.43
03/24/1998;SOFR;5.47
03/23/1998;SOFR;5.37
03/20/1998;SOFR;5.43
03/19/1998;SOFR;5.46
03/18/1998;SOFR;5.51
03/17/1998;SOFR;5.66
03/16/1998;SOFR;5.41
03/13/1998;SOFR;5.46
03/12/1998;SOFR;5.53
03/11/1998;SOFR;5.45
03/10/1998;SOFR;5.49
03/09/1998;SOFR;5.36
03/06/1998;SOFR;5.44
03/05/1998;SOFR;5.47
03/04/1998;SOFR;5.67
03/03/1998;SOFR;5.71
03/02/1998;SOFR;5.63
02/27/1998;SOFR;5.6
02/26/1998;SOFR;5.61
02/25/1998;SOFR;5.48
02/24/1998;SOFR;5.51
02/23/1998;SOFR;5.37
